,id,site,cv,size,err
4928,P0342,c,loos,800.0,11.9186241444
4929,P0342,c,loos,900.0,11.918552632
4930,P0342,m,rand,50.0,4.61558288623
4931,P0342,m,rand,100.0,5.64253416599
4932,P0342,m,rand,200.0,6.16380182523
4933,P0342,m,rand,300.0,7.33287701356
4934,P0342,m,rand,400.0,6.77366894727
4935,P0342,m,rand,500.0,6.89925165844
4936,P0342,m,rand,600.0,7.41839484089
4937,P0342,m,rand,700.0,7.15733955901
4938,P0342,m,rand,800.0,7.1548430444
4939,P0342,m,rand,900.0,6.74506807142
4940,P0343,b,rand,50.0,24.4203671796
4941,P0343,b,rand,100.0,24.4900589157
4942,P0343,b,rand,200.0,23.3360037298
4943,P0343,b,rand,300.0,23.6140708303
4944,P0343,b,rand,400.0,24.5172338243
4945,P0343,b,rand,500.0,23.1641206495
4946,P0343,b,rand,600.0,23.4596288229
4947,P0343,b,rand,700.0,23.6453862324
4948,P0343,b,rand,800.0,24.1214014262
4949,P0343,b,rand,900.0,24.2549033733
4950,P0343,c,loos,50.0,28.4299119451
4951,P0343,c,loos,100.0,29.1184457323
4952,P0343,c,loos,200.0,28.1668102076
4953,P0343,c,loos,300.0,29.3892943682
4954,P0343,c,loos,400.0,28.859507187
4955,P0343,c,loos,500.0,29.1904955473
4956,P0343,c,loos,600.0,30.8927882639
4957,P0343,c,loos,700.0,29.8952640896
4958,P0343,c,loos,800.0,31.2483068236
4959,P0343,c,loos,900.0,32.0092581007
4960,P0344,c,rand,50.0,5.56127040128
4961,P0344,c,rand,100.0,6.03608068061
4962,P0344,c,rand,200.0,4.45946296122
4963,P0344,c,rand,300.0,4.19231599658
4964,P0344,c,rand,400.0,3.93583503992
4965,P0344,c,rand,500.0,3.22750039109
4966,P0344,c,rand,600.0,3.40882576273
4967,P0344,c,rand,700.0,3.39697751162
4968,P0344,c,rand,800.0,3.15510390764
4969,P0344,c,rand,900.0,3.18213326628
4970,P0344,e,loos,50.0,5.89044763991
4971,P0344,e,loos,100.0,4.81523790547
4972,P0344,e,loos,200.0,4.47447310573
4973,P0344,e,loos,300.0,3.78847924229
4974,P0344,e,loos,400.0,3.69372356244
4975,P0344,e,loos,500.0,3.21883757336
4976,P0344,e,loos,600.0,2.98322220443
4977,P0344,e,loos,700.0,2.78610612412
4978,P0344,e,loos,800.0,2.64622413406
4979,P0344,e,loos,900.0,2.34189406499
4980,P0348,i,rand,50.0,7.82172766272
4981,P0348,i,rand,100.0,6.34975624668
4982,P0348,i,rand,200.0,4.13635227201
4983,P0348,i,rand,300.0,3.47038546841
4984,P0348,i,rand,400.0,2.65070750576
4985,P0348,i,rand,500.0,2.36713486845
4986,P0348,i,rand,600.0,2.25277419511
4987,P0348,i,rand,700.0,2.26312708779
4988,P0348,i,rand,800.0,1.95209760925
4989,P0348,i,rand,900.0,1.97637415937
4990,P0348,j,loos,50.0,9.19137533591
4991,P0348,j,loos,100.0,5.35179945494
4992,P0348,j,loos,200.0,3.28053723929
4993,P0348,j,loos,300.0,2.9117034024
4994,P0348,j,loos,400.0,2.41495370844
4995,P0348,j,loos,500.0,1.75003893021
4996,P0348,j,loos,600.0,1.64610672297
4997,P0348,j,loos,700.0,1.44476952126
4998,P0348,j,loos,800.0,1.37986941746
4999,P0348,j,loos,900.0,1.29603104078
5000,P0350,c,rand,50.0,3.22660814109
5001,P0350,c,rand,100.0,4.77464015432
5002,P0350,c,rand,200.0,5.40819908287
5003,P0350,c,rand,300.0,6.73668448048
5004,P0350,c,rand,400.0,7.5938754547
5005,P0350,c,rand,500.0,7.08332345197
5006,P0350,c,rand,600.0,7.18590469449
5007,P0350,c,rand,700.0,7.84466529057
5008,P0350,c,rand,800.0,7.59279915557
5009,P0350,c,rand,900.0,8.13617964425
5010,P0350,g,loos,50.0,4.64219267444
5011,P0350,g,loos,100.0,6.2763410346
5012,P0350,g,loos,200.0,8.35500768072
5013,P0350,g,loos,300.0,8.66421368494
5014,P0350,g,loos,400.0,8.76069529965
5015,P0350,g,loos,500.0,9.99456459745
5016,P0350,g,loos,600.0,9.25733947864
5017,P0350,g,loos,700.0,9.62116811445
5018,P0350,g,loos,800.0,9.69108528609
5019,P0350,g,loos,900.0,9.68707890438
5020,P0351,f,rand,50.0,37.8692805361
5021,P0351,f,rand,100.0,36.6644455074
5022,P0351,f,rand,200.0,33.0949331946
5023,P0351,f,rand,300.0,34.6534745747
5024,P0351,f,rand,400.0,32.0894652425
5025,P0351,f,rand,500.0,32.3516242657
5026,P0351,f,rand,600.0,31.8297283928
5027,P0351,f,rand,700.0,30.5535052764
5028,P0351,f,rand,800.0,30.216275555
5029,P0351,f,rand,900.0,30.3642781841
5030,P0351,g,loos,50.0,32.8955304577
5031,P0351,g,loos,100.0,30.0064151141
5032,P0351,g,loos,200.0,29.709054284
5033,P0351,g,loos,300.0,29.6974503381
5034,P0351,g,loos,400.0,29.2845275712
5035,P0351,g,loos,500.0,28.215115727
5036,P0351,g,loos,600.0,27.1837462043
5037,P0351,g,loos,700.0,27.1064841515
5038,P0351,g,loos,800.0,27.0552006708
5039,P0351,g,loos,900.0,27.7372551375
5040,P0356,h,rand,50.0,8.92114502522
5041,P0356,h,rand,100.0,8.3670233616
5042,P0356,h,rand,200.0,7.38699461842
5043,P0356,h,rand,300.0,6.40811011224
5044,P0356,h,rand,400.0,5.47889119291
5045,P0356,h,rand,500.0,6.18955209028
5046,P0356,h,rand,600.0,5.70076657085
5047,P0356,h,rand,700.0,5.24765474716
5048,P0356,h,rand,800.0,5.47690401136
5049,P0356,h,rand,900.0,5.02858284339
5050,P0356,m,loos,50.0,9.74715544821
5051,P0356,m,loos,100.0,10.1542790778
5052,P0356,m,loos,200.0,5.94410570986
5053,P0356,m,loos,300.0,6.33836685136
5054,P0356,m,loos,400.0,4.77714523776
5055,P0356,m,loos,500.0,5.46699618894
5056,P0356,m,loos,600.0,5.18580083908
5057,P0356,m,loos,700.0,4.97584403896
5058,P0356,m,loos,800.0,4.94050484899
5059,P0356,m,loos,900.0,4.81730353546
5060,P0357,j,rand,50.0,1.98001026707
5061,P0357,j,rand,100.0,1.19972905122
5062,P0357,j,rand,200.0,0.792592546138
5063,P0357,j,rand,300.0,0.552793507782
5064,P0357,j,rand,400.0,0.51074234149
5065,P0357,j,rand,500.0,0.352831412424
5066,P0357,j,rand,600.0,0.38132366102
5067,P0357,j,rand,700.0,0.324015199275
5068,P0357,j,rand,800.0,0.314965327102
5069,P0357,j,rand,900.0,0.367204411406
5070,P0357,m,loos,50.0,2.38229035335
5071,P0357,m,loos,100.0,1.34742734625
5072,P0357,m,loos,200.0,1.0071879076
5073,P0357,m,loos,300.0,0.593984492272
5074,P0357,m,loos,400.0,0.609138057762
5075,P0357,m,loos,500.0,0.344703086575
5076,P0357,m,loos,600.0,0.261780589289
5077,P0357,m,loos,700.0,0.160073256284
5078,P0357,m,loos,800.0,0.133083159523
5079,P0357,m,loos,900.0,0.12035316046
5080,P0358,i,rand,50.0,2.56637406245
5081,P0358,i,rand,100.0,1.64733158415
5082,P0358,i,rand,200.0,0.963025760524
5083,P0358,i,rand,300.0,1.00983906535
5084,P0358,i,rand,400.0,1.05105324342
5085,P0358,i,rand,500.0,0.88649148752
5086,P0358,i,rand,600.0,0.965740173198
5087,P0358,i,rand,700.0,0.753232195316
5088,P0358,i,rand,800.0,0.894752536019
5089,P0358,i,rand,900.0,0.701829100425
5090,P0358,j,loos,50.0,2.43626873599
5091,P0358,j,loos,100.0,2.07192443037
5092,P0358,j,loos,200.0,1.19176631989
5093,P0358,j,loos,300.0,0.984919671734
5094,P0358,j,loos,400.0,0.788768232295
5095,P0358,j,loos,500.0,0.677153818872
5096,P0358,j,loos,600.0,0.478862900101
5097,P0358,j,loos,700.0,0.424372751665
5098,P0358,j,loos,800.0,0.479239529399
5099,P0358,j,loos,900.0,0.356727061819
5100,P0360,g,rand,50.0,4.41352377399
5101,P0360,g,rand,100.0,5.28109021181
5102,P0360,g,rand,200.0,5.80397874566
5103,P0360,g,rand,300.0,5.61715433657
5104,P0360,g,rand,400.0,4.36453114052
5105,P0360,g,rand,500.0,4.70580882874
5106,P0360,g,rand,600.0,4.36823001483
5107,P0360,g,rand,700.0,3.30258282193
5108,P0360,g,rand,800.0,3.49412766058
5109,P0360,g,rand,900.0,3.34930267648
5110,P0360,h,loos,50.0,5.95266077069
5111,P0360,h,loos,100.0,5.40928349107
5112,P0360,h,loos,200.0,3.73090269587
5113,P0360,h,loos,300.0,3.91153212218
5114,P0360,h,loos,400.0,3.22091761079
5115,P0360,h,loos,500.0,2.82517466115
5116,P0360,h,loos,600.0,1.87842430144
5117,P0360,h,loos,700.0,1.52565362852
5118,P0360,h,loos,800.0,0.993924370682
5119,P0360,h,loos,900.0,0.936441488699
5120,P0361,g,loos,50.0,10.2626022822
5121,P0361,g,loos,100.0,6.57434115217
5122,P0361,g,loos,200.0,3.93778565162
5123,P0361,g,loos,300.0,2.03653929285
5124,P0361,g,loos,400.0,1.59655722539
5125,P0361,g,loos,500.0,1.1240273015
5126,P0361,g,loos,600.0,0.879906468637
5127,P0361,g,loos,700.0,0.717972140057
5128,P0361,g,loos,800.0,0.4440403091
5129,P0361,g,loos,900.0,0.322158265525
5130,P0361,g,rand,50.0,7.80327873864
5131,P0361,g,rand,100.0,5.49284692089
5132,P0361,g,rand,200.0,2.84158083861
5133,P0361,g,rand,300.0,1.56640401462
5134,P0361,g,rand,400.0,1.19323041115
5135,P0361,g,rand,500.0,1.05095646277
5136,P0361,g,rand,600.0,0.597677025313
5137,P0361,g,rand,700.0,0.328949401232
5138,P0361,g,rand,800.0,0.329097853069
5139,P0361,g,rand,900.0,0.153222086287
5140,P0364,c,loos,50.0,35.8371016407
5141,P0364,c,loos,100.0,33.8222972228
5142,P0364,c,loos,200.0,31.1422586028
5143,P0364,c,loos,300.0,32.0657657681
5144,P0364,c,loos,400.0,30.1469061381
5145,P0364,c,loos,500.0,30.5141207309
5146,P0364,c,loos,600.0,29.9058068004
5147,P0364,c,loos,700.0,28.8312410612
5148,P0364,c,loos,800.0,28.3648790404
5149,P0364,c,loos,900.0,28.9127998453
5150,P0364,i,rand,50.0,32.8216889101
5151,P0364,i,rand,100.0,29.8820113361
5152,P0364,i,rand,200.0,28.0782157549
5153,P0364,i,rand,300.0,25.6012721617
5154,P0364,i,rand,400.0,24.5261022723
5155,P0364,i,rand,500.0,24.4161925962
5156,P0364,i,rand,600.0,24.0915835088
5157,P0364,i,rand,700.0,23.5927180439
5158,P0364,i,rand,800.0,22.7888129235
5159,P0364,i,rand,900.0,22.1227921613
5160,P0365,a,rand,50.0,1.35354697183
5161,P0365,a,rand,100.0,1.33123508908
5162,P0365,a,rand,200.0,0.959379560113
5163,P0365,a,rand,300.0,1.00095275109
5164,P0365,a,rand,400.0,0.864813968474
5165,P0365,a,rand,500.0,0.832652612256
5166,P0365,a,rand,600.0,0.815656864038
5167,P0365,a,rand,700.0,0.794088306807
5168,P0365,a,rand,800.0,0.738799922628
5169,P0365,a,rand,900.0,0.878099403084
5170,P0365,c,loos,50.0,1.64378540182
5171,P0365,c,loos,100.0,1.76304589773
5172,P0365,c,loos,200.0,0.664764171763
5173,P0365,c,loos,300.0,0.646111660037
5174,P0365,c,loos,400.0,0.547912263464
5175,P0365,c,loos,500.0,0.619301119794
5176,P0365,c,loos,600.0,0.457329285121
5177,P0365,c,loos,700.0,0.405088400992
5178,P0365,c,loos,800.0,0.339596140953
5179,P0365,c,loos,900.0,0.201818063293
5180,P0366,c,loos,50.0,13.5497754831
5181,P0366,c,loos,100.0,10.8024999428
5182,P0366,c,loos,200.0,7.67718176535
5183,P0366,c,loos,300.0,7.54876425809
5184,P0366,c,loos,400.0,6.68261948179
5185,P0366,c,loos,500.0,7.23617678287
5186,P0366,c,loos,600.0,7.1638220009
5187,P0366,c,loos,700.0,6.3619474765
5188,P0366,c,loos,800.0,7.11368029069
5189,P0366,c,loos,900.0,7.12551296071
5190,P0366,h,rand,50.0,10.2602924601
5191,P0366,h,rand,100.0,7.59712321113
5192,P0366,h,rand,200.0,5.63424156048
5193,P0366,h,rand,300.0,4.46478203963
5194,P0366,h,rand,400.0,4.04108012275
5195,P0366,h,rand,500.0,3.80509663659
5196,P0366,h,rand,600.0,3.30691465649
5197,P0366,h,rand,700.0,3.17020807811
5198,P0366,h,rand,800.0,2.87547334562
5199,P0366,h,rand,900.0,3.02022734003
5200,P0367,d,loos,50.0,9.55614090636
5201,P0367,d,loos,100.0,8.17572799699
5202,P0367,d,loos,200.0,6.12091356972
5203,P0367,d,loos,300.0,6.61146334186
5204,P0367,d,loos,400.0,6.19948927048
5205,P0367,d,loos,500.0,6.1293507606
5206,P0367,d,loos,600.0,5.5403930666
5207,P0367,d,loos,700.0,5.64209780344
5208,P0367,d,loos,800.0,5.18152040718
5209,P0367,d,loos,900.0,5.35583482134
5210,P0367,g,rand,50.0,9.51622373689
5211,P0367,g,rand,100.0,8.50215609608
5212,P0367,g,rand,200.0,7.01520513688
5213,P0367,g,rand,300.0,6.85226734128
5214,P0367,g,rand,400.0,6.51804608822
5215,P0367,g,rand,500.0,5.97012849345
5216,P0367,g,rand,600.0,5.82759654115
5217,P0367,g,rand,700.0,5.60255146534
5218,P0367,g,rand,800.0,5.87653916257
5219,P0367,g,rand,900.0,6.10352787011
5220,P0368,a,loos,50.0,2.93322686364
5221,P0368,a,loos,100.0,2.15863901483
5222,P0368,a,loos,200.0,1.18050989268
5223,P0368,a,loos,300.0,1.12363841277
5224,P0368,a,loos,400.0,0.952491217112
5225,P0368,a,loos,500.0,0.881331562776
5226,P0368,a,loos,600.0,0.778344320488
5227,P0368,a,loos,700.0,0.485310842638
5228,P0368,a,loos,800.0,0.428210917138
5229,P0368,a,loos,900.0,0.370298390109
5230,P0368,d,rand,50.0,2.00245676079
5231,P0368,d,rand,100.0,2.14028895488
5232,P0368,d,rand,200.0,1.15033771583
5233,P0368,d,rand,300.0,0.965773228806
5234,P0368,d,rand,400.0,0.642011254765
5235,P0368,d,rand,500.0,0.545713346138
5236,P0368,d,rand,600.0,0.643258136105
5237,P0368,d,rand,700.0,0.512743294168
5238,P0368,d,rand,800.0,0.367220289918
5239,P0368,d,rand,900.0,0.323914933691
5240,P0369,g,rand,50.0,14.2038964828
5241,P0369,g,rand,100.0,9.89073961375
5242,P0369,g,rand,200.0,7.6170553345
5243,P0369,g,rand,300.0,5.70538584904
5244,P0369,g,rand,400.0,4.70298147679
5245,P0369,g,rand,500.0,4.76582113111
5246,P0369,g,rand,600.0,4.23346894411
5247,P0369,g,rand,700.0,3.6503249196
5248,P0369,g,rand,800.0,3.33533011616
5249,P0369,g,rand,900.0,2.92792287502
5250,P0369,m,loos,50.0,11.9967051629
5251,P0369,m,loos,100.0,9.37814971441
5252,P0369,m,loos,200.0,6.69272034442
5253,P0369,m,loos,300.0,5.22314393472
5254,P0369,m,loos,400.0,4.46859042706
5255,P0369,m,loos,500.0,3.63034648823
5256,P0369,m,loos,600.0,3.29544686282
5257,P0369,m,loos,700.0,3.3285983034
5258,P0369,m,loos,800.0,2.95845045482
5259,P0369,m,loos,900.0,2.53314150098
5260,P0370,g,loos,50.0,1.43378552633
5261,P0370,g,loos,100.0,0.989275243722
5262,P0370,g,loos,200.0,0.846881659104
5263,P0370,g,loos,300.0,0.501462673152
5264,P0370,g,loos,400.0,0.413043379005
5265,P0370,g,loos,500.0,0.418800171997
5266,P0370,g,loos,600.0,0.323217284788
5267,P0370,g,loos,700.0,0.374667537368
5268,P0370,g,loos,800.0,0.304686219983
5269,P0370,g,loos,900.0,0.238502538253
5270,P0370,i,rand,50.0,1.17764182688
5271,P0370,i,rand,100.0,0.807114902157
5272,P0370,i,rand,200.0,0.651147258195
5273,P0370,i,rand,300.0,0.754136994407
5274,P0370,i,rand,400.0,0.554351283738
5275,P0370,i,rand,500.0,0.634651076366
5276,P0370,i,rand,600.0,0.581929035526
5277,P0370,i,rand,700.0,0.522512192822
5278,P0370,i,rand,800.0,0.605623202281
5279,P0370,i,rand,900.0,0.567853119571
5280,P0371,g,loos,50.0,6.23199218916
5281,P0371,g,loos,100.0,6.1366516381
5282,P0371,g,loos,200.0,7.41108593755
5283,P0371,g,loos,300.0,6.3546346243
5284,P0371,g,loos,400.0,6.93930367306
5285,P0371,g,loos,500.0,6.57698955597
5286,P0371,g,loos,600.0,6.87280211459
5287,P0371,g,loos,700.0,6.74496922387
5288,P0371,g,loos,800.0,6.34909493797
5289,P0371,g,loos,900.0,6.63887797195
5290,P0371,g,rand,50.0,5.09663057353
5291,P0371,g,rand,100.0,4.81395516936
5292,P0371,g,rand,200.0,5.20800351977
5293,P0371,g,rand,300.0,6.38003179077
5294,P0371,g,rand,400.0,6.30500187133
5295,P0371,g,rand,500.0,5.8335722655
5296,P0371,g,rand,600.0,5.44628241282
5297,P0371,g,rand,700.0,6.1389950869
5298,P0371,g,rand,800.0,5.76326281073
5299,P0371,g,rand,900.0,5.96868006139
5300,P0372,g,rand,50.0,3.04324354493
5301,P0372,g,rand,100.0,2.73169469335
5302,P0372,g,rand,200.0,1.62353590775
5303,P0372,g,rand,300.0,1.7298173514
5304,P0372,g,rand,400.0,1.19737826784
5305,P0372,g,rand,500.0,1.30449071146
5306,P0372,g,rand,600.0,0.790893652806
5307,P0372,g,rand,700.0,0.750795318731
5308,P0372,g,rand,800.0,0.63150669522
5309,P0372,g,rand,900.0,0.503373982647
5310,P0372,h,loos,50.0,2.72726005349
5311,P0372,h,loos,100.0,1.86228436267
5312,P0372,h,loos,200.0,2.11840262453
5313,P0372,h,loos,300.0,1.43746803813
5314,P0372,h,loos,400.0,1.16802465747
5315,P0372,h,loos,500.0,1.23639888661
5316,P0372,h,loos,600.0,0.823581904062
5317,P0372,h,loos,700.0,0.954456727421
5318,P0372,h,loos,800.0,0.824940292818
5319,P0372,h,loos,900.0,0.674350764499
5320,P0373,a,loos,50.0,14.0919529205
5321,P0373,a,loos,100.0,10.4099281667
5322,P0373,a,loos,200.0,6.27043755811
5323,P0373,a,loos,300.0,5.36305163834
5324,P0373,a,loos,400.0,3.88950099841
5325,P0373,a,loos,500.0,2.85072507299
5326,P0373,a,loos,600.0,2.33863491415
5327,P0373,a,loos,700.0,2.11120578336
5328,P0373,a,loos,800.0,1.70868805343
5329,P0373,a,loos,900.0,1.41353640181
5330,P0373,d,rand,50.0,11.3613840618
5331,P0373,d,rand,100.0,12.0267776711
5332,P0373,d,rand,200.0,6.26690315005
5333,P0373,d,rand,300.0,5.24603048867
5334,P0373,d,rand,400.0,4.14941914926
5335,P0373,d,rand,500.0,2.93401316401
5336,P0373,d,rand,600.0,2.438324701
5337,P0373,d,rand,700.0,1.97308883272
5338,P0373,d,rand,800.0,1.80688593731
5339,P0373,d,rand,900.0,1.54392159382
5340,P0374,d,loos,50.0,6.37014084351
5341,P0374,d,loos,100.0,5.92392951805
5342,P0374,d,loos,200.0,5.44524871109
5343,P0374,d,loos,300.0,4.85770063228
5344,P0374,d,loos,400.0,5.02604760642
5345,P0374,d,loos,500.0,4.43145434685
5346,P0374,d,loos,600.0,4.37023523552
5347,P0374,d,loos,700.0,4.14468021869
5348,P0374,d,loos,800.0,4.21335238475
5349,P0374,d,loos,900.0,3.94850989805
5350,P0374,i,rand,50.0,7.18322243789
5351,P0374,i,rand,100.0,5.9007427177
5352,P0374,i,rand,200.0,4.81761231624
5353,P0374,i,rand,300.0,4.44152571013
5354,P0374,i,rand,400.0,4.25388417045
5355,P0374,i,rand,500.0,3.89461214708
5356,P0374,i,rand,600.0,4.18829067448
5357,P0374,i,rand,700.0,4.07886784123
5358,P0374,i,rand,800.0,3.97788146684
5359,P0374,i,rand,900.0,3.92760257975
5360,P0375,d,loos,50.0,1.86589655859
5361,P0375,d,loos,100.0,1.65463870508
5362,P0375,d,loos,200.0,0.956239099526
5363,P0375,d,loos,300.0,0.936383103618
5364,P0375,d,loos,400.0,0.773241429394
5365,P0375,d,loos,500.0,0.799976922834
5366,P0375,d,loos,600.0,0.525136702587
5367,P0375,d,loos,700.0,0.500428635814
5368,P0375,d,loos,800.0,0.226058074674
5369,P0375,d,loos,900.0,0.311444557081
5370,P0375,d,rand,50.0,2.35075200675
5371,P0375,d,rand,100.0,1.78044875488
5372,P0375,d,rand,200.0,1.52169781648
5373,P0375,d,rand,300.0,1.08837063282
5374,P0375,d,rand,400.0,1.14330232808
5375,P0375,d,rand,500.0,0.790530680188
5376,P0375,d,rand,600.0,0.804468794655
5377,P0375,d,rand,700.0,0.736086835488
5378,P0375,d,rand,800.0,0.636565259769
5379,P0375,d,rand,900.0,0.610712835241
5380,P0377,c,rand,50.0,9.08742547566
5381,P0377,c,rand,100.0,11.5937833576
5382,P0377,c,rand,200.0,17.4465195195
5383,P0377,c,rand,300.0,17.8681453384
5384,P0377,c,rand,400.0,19.4530996375
5385,P0377,c,rand,500.0,20.5759995211
5386,P0377,c,rand,600.0,21.6725810796
5387,P0377,c,rand,700.0,22.5483323481
5388,P0377,c,rand,800.0,22.5459454062
5389,P0377,c,rand,900.0,22.9029391892
5390,P0377,d,loos,50.0,8.49561894177
5391,P0377,d,loos,100.0,11.7023412345
5392,P0377,d,loos,200.0,15.4714757961
5393,P0377,d,loos,300.0,16.7999765246
5394,P0377,d,loos,400.0,18.7231395518
5395,P0377,d,loos,500.0,18.8732885996
5396,P0377,d,loos,600.0,19.4469540384
5397,P0377,d,loos,700.0,20.4622036906
5398,P0377,d,loos,800.0,21.2566198656
5399,P0377,d,loos,900.0,21.2710119934
5400,P0378,a,rand,50.0,13.3678858495
5401,P0378,a,rand,100.0,13.4413408758
5402,P0378,a,rand,200.0,11.8203612504
5403,P0378,a,rand,300.0,13.8782065176
5404,P0378,a,rand,400.0,12.7554733809
5405,P0378,a,rand,500.0,13.3727732425
5406,P0378,a,rand,600.0,12.9768103143
5407,P0378,a,rand,700.0,13.788509893
5408,P0378,a,rand,800.0,13.3205688062
5409,P0378,a,rand,900.0,13.3093588122
5410,P0378,d,loos,50.0,14.3504270993
5411,P0378,d,loos,100.0,12.2284700675
5412,P0378,d,loos,200.0,14.9821206606
5413,P0378,d,loos,300.0,13.2027369148
5414,P0378,d,loos,400.0,15.5479402554
5415,P0378,d,loos,500.0,15.6621846908
5416,P0378,d,loos,600.0,16.3644720893
5417,P0378,d,loos,700.0,16.0800588273
5418,P0378,d,loos,800.0,16.8905656629
5419,P0378,d,loos,900.0,16.2024301462
5420,P0379,g,rand,50.0,1.60964968156
5421,P0379,g,rand,100.0,1.43142210991
5422,P0379,g,rand,200.0,1.03802417805
5423,P0379,g,rand,300.0,0.800794038775
5424,P0379,g,rand,400.0,0.674173627936
5425,P0379,g,rand,500.0,0.457446957952
5426,P0379,g,rand,600.0,0.380848772391
5427,P0379,g,rand,700.0,0.392862353389
5428,P0379,g,rand,800.0,0.280772555278
5429,P0379,g,rand,900.0,0.265835711955
5430,P0379,m,loos,50.0,1.66370085144
5431,P0379,m,loos,100.0,1.32822480252
5432,P0379,m,loos,200.0,0.863383498753
5433,P0379,m,loos,300.0,0.747688375656
5434,P0379,m,loos,400.0,0.551347661391
5435,P0379,m,loos,500.0,0.440559461664
5436,P0379,m,loos,600.0,0.553721759525
5437,P0379,m,loos,700.0,0.509354124639
5438,P0379,m,loos,800.0,0.475014193977
5439,P0379,m,loos,900.0,0.482400262881
5440,P0380,g,loos,50.0,5.23456719629
5441,P0380,g,loos,100.0,3.76116491839
5442,P0380,g,loos,200.0,2.93985165301
5443,P0380,g,loos,300.0,1.90284352924
5444,P0380,g,loos,400.0,1.51675324383
5445,P0380,g,loos,500.0,1.5861188376
5446,P0380,g,loos,600.0,1.09183257911
5447,P0380,g,loos,700.0,1.00444346634
5448,P0380,g,loos,800.0,0.793380289609
5449,P0380,g,loos,900.0,0.766820563126
5450,P0380,j,rand,50.0,5.41513105544
5451,P0380,j,rand,100.0,4.83536393733
5452,P0380,j,rand,200.0,2.66082990653
5453,P0380,j,rand,300.0,1.92768366456
5454,P0380,j,rand,400.0,2.42319865045
5455,P0380,j,rand,500.0,1.84588285628
5456,P0380,j,rand,600.0,1.42442104818
5457,P0380,j,rand,700.0,1.49743553988
5458,P0380,j,rand,800.0,1.43054773812
5459,P0380,j,rand,900.0,1.38402515482
5460,P0381,f,rand,50.0,2.30876795951
5461,P0381,f,rand,100.0,2.06460558698
5462,P0381,f,rand,200.0,2.12979909493
5463,P0381,f,rand,300.0,2.65401282667
5464,P0381,f,rand,400.0,3.05609059797
5465,P0381,f,rand,500.0,3.40383518531
5466,P0381,f,rand,600.0,3.48692301455
5467,P0381,f,rand,700.0,3.55312342813
5468,P0381,f,rand,800.0,3.73655523219
5469,P0381,f,rand,900.0,3.95388430022
5470,P0381,g,loos,50.0,2.27895915814
5471,P0381,g,loos,100.0,2.37281330772
5472,P0381,g,loos,200.0,2.23166811169
5473,P0381,g,loos,300.0,2.52348462554
5474,P0381,g,loos,400.0,2.38608576725
5475,P0381,g,loos,500.0,2.5925818506
5476,P0381,g,loos,600.0,2.47500932673
5477,P0381,g,loos,700.0,2.69052037625
5478,P0381,g,loos,800.0,2.67054378481
5479,P0381,g,loos,900.0,2.91041238751
5480,P0382,c,rand,50.0,1.30066963499
5481,P0382,c,rand,100.0,1.9443275629
5482,P0382,c,rand,200.0,1.63241814439
5483,P0382,c,rand,300.0,1.99014844753
5484,P0382,c,rand,400.0,2.22874681435
5485,P0382,c,rand,500.0,1.81413938574
5486,P0382,c,rand,600.0,1.80784776916
5487,P0382,c,rand,700.0,1.80939845402
5488,P0382,c,rand,800.0,1.7525528011
5489,P0382,c,rand,900.0,1.64176188711
5490,P0382,g,loos,50.0,2.4110173805
5491,P0382,g,loos,100.0,3.4658098867
5492,P0382,g,loos,200.0,2.61857860252
5493,P0382,g,loos,300.0,2.32862831515
5494,P0382,g,loos,400.0,2.30906489067
5495,P0382,g,loos,500.0,2.48255548585
5496,P0382,g,loos,600.0,2.30591523273
5497,P0382,g,loos,700.0,2.07137135212
5498,P0382,g,loos,800.0,2.05303713488
5499,P0382,g,loos,900.0,1.89682894114
5500,P0383,c,loos,50.0,32.6226656457
5501,P0383,c,loos,100.0,36.2030930257
5502,P0383,c,loos,200.0,31.8514379828
5503,P0383,c,loos,300.0,31.5242874797
5504,P0383,c,loos,400.0,31.2013247661
5505,P0383,c,loos,500.0,30.5670591318
5506,P0383,c,loos,600.0,29.6624081092
5507,P0383,c,loos,700.0,29.9951781603
5508,P0383,c,loos,800.0,30.3163399491
5509,P0383,c,loos,900.0,29.9345945169
5510,P0383,j,rand,50.0,27.8569219179
5511,P0383,j,rand,100.0,28.1668686097
5512,P0383,j,rand,200.0,25.9228161012
5513,P0383,j,rand,300.0,23.9200506124
5514,P0383,j,rand,400.0,24.4021084984
5515,P0383,j,rand,500.0,23.6928319502
5516,P0383,j,rand,600.0,23.1461601233
5517,P0383,j,rand,700.0,23.1016992056
5518,P0383,j,rand,800.0,22.4489629393
5519,P0383,j,rand,900.0,22.3929498972
5520,P0385,h,rand,50.0,1.20610890216
5521,P0385,h,rand,100.0,1.32782280738
5522,P0385,h,rand,200.0,1.10232365444
5523,P0385,h,rand,300.0,1.02396366861
5524,P0385,h,rand,400.0,1.33500133034
5525,P0385,h,rand,500.0,1.12602028057
5526,P0385,h,rand,600.0,1.71540390651
5527,P0385,h,rand,700.0,1.78517101771
5528,P0385,h,rand,800.0,1.83204541057
5529,P0385,h,rand,900.0,1.85259185534
5530,P0385,m,loos,50.0,1.40071972754
5531,P0385,m,loos,100.0,0.855059685616
5532,P0385,m,loos,200.0,1.08106460686
5533,P0385,m,loos,300.0,1.45508837378
5534,P0385,m,loos,400.0,1.56997615316
5535,P0385,m,loos,500.0,1.5936250894
